"","Dim.1","Dim.2","nome.x","partido.x","uf.x","id_dep","condicao","matricula","idParlamentar","nome.y","nomeParlamentar","urlFoto","sexo","uf.y","partido.y","gabinete","fone","email","none","destaque","destaque_ministros","destaque_bancada_bala","destaque_bancada_humanista","destaque_bancada_evangelica","destaque_bancada_ruralista","destaque_bancada_sindical","destaque_cassacao","destaque_pb","destaque_partido","destaque_cassacao_partido","destaque_cunha"
"262",0.300942680668179,0.00643842275765708,"José Otávio Germano","pp","RS",74395,"Titular",501,5830798,"JOSÉ OTÁVIO GERMANO","JOSÉ OTÁVIO GERMANO","http://www.camara.gov.br/internet/deputado/bandep/74395.jpg","masculino","RS","PP",424,"3215-5424","dep.joseotaviogermano@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"263",-0.187404506892435,-0.280316353670909,"José Priante","pmdb","PA",74079,"Titular",26,5830495,"JOSÉ BENITO PRIANTE JÚNIOR","JOSÉ PRIANTE","http://www.camara.gov.br/internet/deputado/bandep/74079.jpg","masculino","PA","PMDB",752,"3215-5752","dep.josepriante@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"264",0.17762101105148,-0.196146867444696,"José Reinaldo","psb","MA",73714,"Titular",77,5830354,"José Reinaldo Carneiro Tavares","JOSÉ REINALDO","http://www.camara.gov.br/internet/deputado/bandep/73714.jpg","masculino","MA","PSB",529,"3215-5529","dep.josereinaldo@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"265",-0.374114795925649,-0.245581097572884,"José Rocha","pr","BA",74554,"Titular",203,5830789,"JOSÉ ALVES ROCHA","JOSÉ ROCHA","http://www.camara.gov.br/internet/deputado/bandep/74554.jpg","masculino","BA","PR",908,"3215-5908","dep.joserocha@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"266",0.280925609654066,0.509257379502483,"Jose Stédile","psb","RS",160607,"Titular",506,5830377,"JOSE LUIZ STÉDILE","JOSE STÉDILE","http://www.camara.gov.br/internet/deputado/bandep/160607.jpg","masculino","RS","PSB",354,"3215-5354","dep.josestedile@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Demais estados","outros","outros",FALSE
"267",-0.202261212186216,-0.209805636248826,"Josi Nunes","pmdb","TO",114941,"Titular",62,5830528,"JOSINIANE BRAGA NUNES","JOSI NUNES","http://www.camara.gov.br/internet/deputado/bandep/114941.jpg","feminino","TO","PMDB",950,"3215-5950","dep.josinunes@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"268",-0.0139607456235157,-0.231412589044956,"Josué Bengtson","ptb","PA",74351,"Titular",30,5830632,"JOSUÉ BENGTSON","JOSUÉ BENGTSON","http://www.camara.gov.br/internet/deputado/bandep/74351.jpg","masculino","PA","PTB",505,"3215-5505","dep.josuebengtson@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"269",-0.157764547563978,-0.350529930911846,"Jovair Arantes","ptb","GO",73666,"Titular",419,5830361,"JOVAIR DE OLIVEIRA ARANTES","JOVAIR ARANTES","http://www.camara.gov.br/internet/deputado/bandep/73666.jpg","masculino","GO","PTB",504,"3215-5504","dep.jovairarantes@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"270",-0.112360189266803,-0.260123292286748,"Jozi Rocha","ptb","AP",178851,"Titular",11,5830308,"JOZIANE ARAUJO NASCIMENTO ROCHA","JOZI ARAÚJO","http://www.camara.gov.br/internet/deputado/bandep/178851.jpg","feminino","AP","PTB",309,"3215-5309","dep.joziaraujo@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"271",0.407145490530197,-0.0546496925663382,"Júlia Marinho","psc","PA",67312,"Titular",34,5830699,"JULIA MARIA GODINHO DA CRUZ MARINHO","JÚLIA MARINHO","http://www.camara.gov.br/internet/deputado/bandep/67312.jpg","feminino","PA","PSC",707,"3215-5707","dep.juliamarinho@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"272",-0.182574616651589,-0.289397728083524,"Júlio Cesar","psd","PI",74317,"Titular",114,5830694,"JÚLIO CÉSAR DE CARVALHO LIMA","JÚLIO CESAR","http://www.camara.gov.br/internet/deputado/bandep/74317.jpg","masculino","PI","PSD",944,"3215-5944","dep.juliocesar@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"273",0.228861303118806,0.15546832591016,"Júlio Delgado","psb","MG",73586,"Titular",250,5830574,"JÚLIO CÉSAR DELGADO","JÚLIO DELGADO","http://www.camara.gov.br/internet/deputado/bandep/73586.jpg","masculino","MG","PSB",323,"3215-5323","dep.juliodelgado@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"274",0.0751781320439299,-0.293765992045506,"Julio Lopes","pp","RJ",74253,"Titular",308,5830411,"JULIO LUIZ BAPTISTA LOPES","JULIO LOPES","http://www.camara.gov.br/internet/deputado/bandep/74253.jpg","masculino","RJ","PP",544,"3215-5544","dep.juliolopes@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"275",-0.0373924131683709,-0.156368713515945,"Junior Marreca","pen","MA",178885,"Titular",78,5830432,"ANTONIO DA CRUZ FILGUEIRA JUNIOR","JUNIOR MARRECA","http://www.camara.gov.br/internet/deputado/bandep/178885.jpg","masculino","MA","PEN",537,"3215-5537","dep.juniormarreca@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"276",-0.141585069048321,-0.270457686962007,"Juscelino Filho","prp","MA",178886,"Titular",79,5830606,"JOSE JUSCELINO DOS SANTOS REZENDE FILHO","JUSCELINO FILHO","http://www.camara.gov.br/internet/deputado/bandep/178886.jpg","masculino","MA","PMB",370,"3215-5370","dep.juscelinofilho@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"277",0.527518370111268,0.0367733252257226,"Jutahy Junior","psdb","BA",74570,"Titular",206,5830416,"JUTAHY MAGALHÃES JÚNIOR","JUTAHY JUNIOR","http://www.camara.gov.br/internet/deputado/bandep/74570.jpg","masculino","BA","PSDB",407,"3215-5407","dep.jutahyjunior@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","psdb","não assinaram",FALSE
"278",-0.0370445698818174,-0.204375077143606,"Kaio Maniçoba","phs","PE",178918,"Titular",151,5830758,"KAIO CESAR DE MOURA MANICOBA NOVAES FERRAZ","KAIO MANIÇOBA","http://www.camara.gov.br/internet/deputado/bandep/178918.jpg","masculino","PE","PHS",525,"3215-5525","dep.kaiomanicoba@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"279",0.228765264489414,0.0676829443107204,"Keiko Ota","psb","SP",160659,"Titular",356,5830730,"IOLANDA KEIKO MIASHIRO OTA","KEIKO OTA","http://www.camara.gov.br/internet/deputado/bandep/160659.jpg","feminino","SP","PSB",523,"3215-5523","dep.keikoota@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"280",0.263677958519854,-0.0216929343699476,"Laercio Oliveira","solidaried","SE",151208,"Titular",176,5830362,"LAERCIO JOSÉ DE OLIVEIRA","LAERCIO OLIVEIRA","http://www.camara.gov.br/internet/deputado/bandep/151208.jpg","masculino","SE","SD",629,"3215-5629","dep.laerciooliveira@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"281",-0.224256371573182,-0.255020600354532,"Laerte Bessa","pr","DF",141478,"Titular",412,5830785,"LAERTE RODRIGUES DE BESSA","LAERTE BESSA","http://www.camara.gov.br/internet/deputado/bandep/141478.jpg","masculino","DF","PR",340,"3215-5340","dep.laertebessa@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"282",-0.0576293338267992,-0.26855967448286,"Laudivio Carvalho","pmdb","MG",178894,"Titular",234,5830484,"LAUDIVIO ALVARENGA CARVALHO","LAUDIVIO CARVALHO","http://www.camara.gov.br/internet/deputado/bandep/178894.jpg","masculino","MG","PMDB",717,"3215-5717","dep.laudiviocarvalho@camara.gov.br",NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"283",-0.268455000977296,-0.359102870378427,"Lázaro Botelho","pp","TO",141480,"Titular",63,5830290,"LÁZARO BOTELHO MARTINS","LÁZARO BOTELHO","http://www.camara.gov.br/internet/deputado/bandep/141480.jpg","masculino","TO","PP",478,"3215-5478","dep.lazarobotelho@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"284",0.494904380388227,0.346995878990785,"Leandre","pv","PR",178832,"Titular",453,5830676,"LEANDRE DAL PONTE","LEANDRE","http://www.camara.gov.br/internet/deputado/bandep/178832.jpg","feminino","PR","PV",454,"3215-5454","dep.leandre@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"285",-0.112807194242455,-0.0405831657327997,"Lelo Coimbra","pmdb","ES",141562,"Titular",277,5830469,"WELINGTON COIMBRA","LELO COIMBRA","http://www.camara.gov.br/internet/deputado/bandep/141562.jpg","masculino","ES","PMDB",801,"3215-5801","dep.lelocoimbra@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"286",-0.636897607196516,0.266784461186271,"Leo de Brito","pt","AC",178825,"Titular",57,5830505,"LEONARDO CUNHA DE BRITO","LEO DE BRITO","http://www.camara.gov.br/internet/deputado/bandep/178825.jpg","masculino","AC","PT",619,"3215-5619","dep.leodebrito@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","pt","não assinaram",FALSE
"287",-0.5276212518806,0.323040806740649,"Leonardo Monteiro","pt","MG",74156,"Titular",253,5830402,"JOSÉ LEONARDO COSTA MONTEIRO","LEONARDO MONTEIRO","http://www.camara.gov.br/internet/deputado/bandep/74156.jpg","masculino","MG","PT",922,"3215-5922","dep.leonardomonteiro@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Demais estados","pt","pt",FALSE
"288",-0.25054397493901,-0.352999097215488,"Leonardo Picciani","pmdb","RJ",74254,"Titular",312,5830339,"LEONARDO CARNEIRO MONTEIRO PICCIANI","LEONARDO PICCIANI","http://www.camara.gov.br/internet/deputado/bandep/74254.jpg","masculino","RJ","PMDB",302,"3215-5302","dep.leonardopicciani@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"289",-0.101555315471264,-0.308596449693334,"Leonardo Quintão","pmdb","MG",141482,"Titular",255,5830466,"LEONARDO LEMOS BARROS QUINTÃO","LEONARDO QUINTÃO","http://www.camara.gov.br/internet/deputado/bandep/141482.jpg","masculino","MG","PMDB",914,"3215-5914","dep.leonardoquintao@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"290",-0.385297478292141,-0.0544919985596813,"Leônidas Cristino","pros","CE",74299,"Titular",96,5830786,"JOSÉ LEÔNIDAS DE MENEZES CRISTINO","LEÔNIDAS CRISTINO","http://www.camara.gov.br/internet/deputado/bandep/74299.jpg","masculino","CE","PROS",948,"3215-5948","dep.leonidascristino@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Demais estados","outros","outros",FALSE
"291",0.259987733060619,0.249092391001482,"Leopoldo Meyer","psb","PR",160663,"Titular",456,5830499,"LEOPOLDO COSTA MEYER","LEOPOLDO MEYER","http://www.camara.gov.br/internet/deputado/bandep/160663.jpg","masculino","PR","PSB",233,"3215-5233","dep.leopoldomeyer@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"292",-0.199867201965194,-0.0857598828391297,"Lincoln Portela","pr","MG",74585,"Titular",243,5830687,"LINCOLN DINIZ PORTELA","LINCOLN PORTELA","http://www.camara.gov.br/internet/deputado/bandep/74585.jpg","masculino","MG","PR",615,"3215-5615","dep.lincolnportela@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"293",-0.211308384131704,-0.330634624518418,"Lindomar Garçon","pmdb","RO",141483,"Titular",45,5830734,"LINDOMAR BARBOSA ALVES","LINDOMAR GARÇON","http://www.camara.gov.br/internet/deputado/bandep/141483.jpg","masculino","RO","PMDB",548,"3215-5548","dep.lindomargarcon@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"294",0.687607062992266,0.139204102857029,"Lobbe Neto","psdb","SP",74277,"Suplente",521,5830804,"ANTONIO ADOLPHO LOBBE NETO","LOBBE NETO","http://www.camara.gov.br/internet/deputado/bandep/74277.jpg","masculino","SP","PSDB",275,"3215-5275","dep.lobbeneto@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","psdb","não assinaram",FALSE
"295",0.655434644486418,0.0285782911047722,"Lucas Vergilio","solidaried","GO",178879,"Titular",430,5830727,"LUCAS DE CASTRO SANTOS","LUCAS VERGILIO","http://www.camara.gov.br/internet/deputado/bandep/178879.jpg","masculino","GO","SD",816,"3215-5816","dep.lucasvergilio@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"296",-0.532831684064315,0.437176347098863,"Luciana Santos","pcdob","PE",160628,"Titular",153,5830532,"LUCIANA BARBOSA DE OLIVEIRA SANTOS","LUCIANA SANTOS","http://www.camara.gov.br/internet/deputado/bandep/160628.jpg","feminino","PE","PCdoB",524,"3215-5524","dep.lucianasantos@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"297",0.33264543934038,0.16205352510085,"Luciano Ducci","psb","PR",178931,"Titular",457,5830407,"LUCIANO DUCCI","LUCIANO DUCCI","http://www.camara.gov.br/internet/deputado/bandep/178931.jpg","masculino","PR","PSB",427,"3215-5427","dep.lucianoducci@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"298",-0.214757348027728,-0.315326130995509,"Lucio Mosquini","pmdb","RO",178954,"Titular",46,5830729,"LUCIO ANTONIO MOSQUINI","LUCIO MOSQUINI","http://www.camara.gov.br/internet/deputado/bandep/178954.jpg","masculino","RO","PMDB",581,"3215-5581","dep.luciomosquini@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"299",-0.352487723714926,-0.275786350948978,"Lúcio Vale","pr","PA",141484,"Titular",29,5830567,"LÚCIO DUTRA VALE","LÚCIO VALE","http://www.camara.gov.br/internet/deputado/bandep/141484.jpg","masculino","PA","PR",822,"3215-5822","dep.luciovale@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"300",0.0146177355811436,-0.295001743513615,"Lucio Vieira Lima","pmdb","BA",94931,"Titular",205,5830430,"LÚCIO QUADROS VIEIRA LIMA","LUCIO VIEIRA LIMA","http://www.camara.gov.br/internet/deputado/bandep/94931.jpg","masculino","BA","PMDB",612,"3215-5612","dep.luciovieiralima@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
"301",0.728338360804293,0.060585447109773,"Luis Carlos Heinze","pp","RS",73483,"Titular",500,5830770,"LUIS CARLOS HEINZE","LUIS CARLOS HEINZE","http://www.camara.gov.br/internet/deputado/bandep/73483.jpg","masculino","RS","PP",526,"3215-5526","dep.luiscarlosheinze@camara.gov.br",NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"302",-0.221901924849593,-0.0950431710635826,"Luis Tibé","ptdob","MG",160510,"Titular",251,5830737,"LUIS HENRIQUE DE OLIVEIRA RESENDE","LUIS TIBÉ","http://www.camara.gov.br/internet/deputado/bandep/160510.jpg","masculino","MG","PTdoB",632,"3215-5632","dep.luistibe@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"303",-0.0245941252839523,0.558229614147723,"Luiza Erundina","psb","SP",74784,"Titular",371,5830288,"LUIZA ERUNDINA DE SOUSA","LUIZA ERUNDINA","http://www.camara.gov.br/internet/deputado/bandep/74784.jpg","feminino","SP","PSB",620,"3215-5620","dep.luizaerundina@camara.gov.br",NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Demais estados","outros","outros",FALSE
"304",-0.253887954928738,-0.182015632559579,"Luiz Carlos Busato","ptb","RS",141485,"Titular",488,5830598,"LUIZ CARLOS GHIORZZI BUSATO","LUIZ CARLOS BUSATO","http://www.camara.gov.br/internet/deputado/bandep/141485.jpg","masculino","RS","PTB",570,"3215-5570","dep.luizcarlosbusato@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"305",0.595252776286022,0.127703753972795,"Luiz Carlos Hauly","psdb","PR",73778,"Titular",454,5830316,"LUIZ CARLOS JORGE HAULY","LUIZ CARLOS HAULY","http://www.camara.gov.br/internet/deputado/bandep/73778.jpg","masculino","PR","PSDB",220,"3215-5220","dep.luizcarloshauly@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","psdb","não assinaram",FALSE
"306",-0.149338841280093,-0.219878991600762,"Luiz Carlos Ramos","psdc","RJ",178802,"Titular",318,5830522,"LUIZ CARLOS RAMOS","LUIZ CARLOS RAMOS ","http://www.camara.gov.br/internet/deputado/bandep/178802.jpg","masculino","RJ","PSDC",636,"3215-5636","dep.luizcarlosramos@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"307",-0.302958218599181,-0.322671727859394,"Luiz Cláudio","pr","RO",178955,"Titular",48,5830435,"LUIZ CLAUDIO PEREIRA ALVES","LUIZ CLÁUDIO","http://www.camara.gov.br/internet/deputado/bandep/178955.jpg","masculino","RO","PR",643,"3215-5643","dep.luizclaudio@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"308",-0.72719289873445,0.477571195452415,"Luiz Couto","pt","PB",74041,"Titular",133,5830317,"LUIZ ALBUQUERQUE COUTO","LUIZ COUTO","http://www.camara.gov.br/internet/deputado/bandep/74041.jpg","masculino","PB","PT",442,"3215-5442","dep.luizcouto@camara.gov.br",NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"PB","pt","pt",FALSE
"309",-0.0931242948902456,-0.325059713653055,"Luiz Fernando Faria","pp","MG",141487,"Titular",256,5830610,"LUIZ FERNANDO RAMOS FARIA","LUIZ FERNANDO FARIA","http://www.camara.gov.br/internet/deputado/bandep/141487.jpg","masculino","MG","PP",832,"3215-5832","dep.luizfernandofaria@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"310",-0.381113322530559,0.366409028171581,"Luizianne Lins","pt","CE",178866,"Titular",98,5830427,"LUIZIANNE DE OLIVEIRA LINS","LUIZIANNE LINS","http://www.camara.gov.br/internet/deputado/bandep/178866.jpg","feminino","CE","PT",713,"3215-5713","dep.luiziannelins@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Demais estados","pt","pt",FALSE
"311",0.15907518196814,-0.107330741339926,"Luiz Lauro Filho","psb","SP",178982,"Titular",365,5830696,"LUIZ LAURO FERREIRA FILHO","LUIZ LAURO FILHO","http://www.camara.gov.br/internet/deputado/bandep/178982.jpg","masculino","SP","PSB",519,"3215-5519","dep.luizlaurofilho@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"312",-0.236174771641676,-0.34212612648802,"Luiz Nishimori","s.part.","PR",162332,"Titular",459,5830410,"LUIZ HILOSHI NISHIMORI","LUIZ NISHIMORI","http://www.camara.gov.br/internet/deputado/bandep/162332.jpg","masculino","PR","PR",907,"3215-5907","dep.luiznishimori@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"313",-0.546607283433475,0.283891092672601,"Luiz Sérgio","pt","RJ",74688,"Titular",313,5830521,"LUIZ SÉRGIO NÓBREGA DE OLIVEIRA","LUIZ SÉRGIO","http://www.camara.gov.br/internet/deputado/bandep/74688.jpg","masculino","RJ","PT",409,"3215-5409","dep.luizsergio@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Demais estados","pt","não assinaram",FALSE
"314",-0.306076710551496,-0.0921137944097086,"Macedo","psl","CE",178867,"Titular",104,5830605,"JOSE MARIA MACEDO JUNIOR","MACEDO","http://www.camara.gov.br/internet/deputado/bandep/178867.jpg","masculino","CE","PSL",214,"3215-5214","dep.macedo@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"315",-0.23001126283887,-0.262047262182771,"Magda Mofatto","pr","GO",166402,"Titular",431,5830735,"MAGDA MOFATTO HON","MAGDA MOFATTO","http://www.camara.gov.br/internet/deputado/bandep/166402.jpg","feminino","GO","PR",934,"3215-5934","dep.magdamofatto@camara.gov.br",NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"316",0.0127236714095059,0.166959145002426,"Major Olimpio","pdt","SP",178826,"Titular",368,5830405,"SERGIO OLIMPIO GOMES","MAJOR OLIMPIO","http://www.camara.gov.br/internet/deputado/bandep/178826.jpg","masculino","SP","PDT",279,"3215-5279","dep.majorolimpio@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"317",0.653041711779021,0.143881521140692,"Mandetta","dem","MS",160633,"Titular",436,5830643,"LUIZ HENRIQUE MANDETTA","MANDETTA","http://www.camara.gov.br/internet/deputado/bandep/160633.jpg","masculino","MS","DEM",577,"3215-5577","dep.mandetta@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"318",-0.0796229234938686,-0.295757392954317,"Manoel Junior","pmdb","PB",141490,"Titular",130,5830509,"MANOEL ALVES DA SILVA JUNIOR","MANOEL JUNIOR","http://www.camara.gov.br/internet/deputado/bandep/141490.jpg","masculino","PB","PMDB",601,"3215-5601","dep.manoeljunior@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"PB","pmdb","não assinaram",FALSE
"319",0.459064756527853,0.0341401111688521,"Mara Gabrilli","psdb","SP",160565,"Titular",366,5830398,"MARA CRISTINA GABRILLI","MARA GABRILLI","http://www.camara.gov.br/internet/deputado/bandep/160565.jpg","feminino","SP","PSDB",226,"3215-5226","dep.maragabrilli@camara.gov.br",NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Demais estados","psdb","não assinaram",FALSE
"320",0.423840425128141,-0.109434619884806,"Marcelo Aguiar","s.part.","SP",160660,"Suplente",522,5830805,"MARCELO THEODORO DE AGUIAR","MARCELO AGUIAR","http://www.camara.gov.br/internet/deputado/bandep/160660.jpg","masculino","SP","DEM",367,"3215-5367","dep.marceloaguiar@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"321",-0.123291077817555,-0.0942894884749174,"Marcelo Álvaro Antônio","prp","MG",179000,"Titular",235,5830404,"MARCELO HENRIQUE TEIXEIRA DIAS","MARCELO ÁLVARO ANTÔNIO","http://www.camara.gov.br/internet/deputado/bandep/179000.jpg","masculino","MG","PRP",824,"3215-5824","dep.marceloalvaroantonio@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"322",-0.0555975214493739,-0.329706429524378,"Marcelo Aro","phs","MG",146788,"Titular",236,5830596,"MARCELO GUILHERME DE ARO FERREIRA","MARCELO ARO","http://www.camara.gov.br/internet/deputado/bandep/146788.jpg","masculino","MG","PHS",280,"3215-5280","dep.marceloaro@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"323",0.51578617765397,0.483455052556366,"Marcelo Belinati","pp","PR",178932,"Titular",461,5830581,"MARCELO BELINATI MARTINS","MARCELO BELINATI","http://www.camara.gov.br/internet/deputado/bandep/178932.jpg","masculino","PR","PP",268,"3215-5268","dep.marcelobelinati@camara.gov.br",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Demais estados","outros","não assinaram",FALSE
"324",-0.200363928578613,-0.0778768636009384,"Marcelo Castro","pmdb","PI",74460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Demais estados","pmdb","não assinaram",FALSE
