id_dep,nome,partido,uf,Cobrança de cursos em universidades públicas,Coincidência reeleição,Cota para mulheres legislativo,Distritao,Financiamento privado para partidos,Financiamento privado para partidos e candidatos,Infaticídio indígena,Lei trabalhista,Maioridade 1,Maioridade 2,Pensão,Reeleição,Seguro Desemprego,Tempo Mandato,Terceirização,Terceirização total 2017,Terrorismo,Transgênico,Tributação serviços de internet,Voto Facultativo,Voto impresso,Impeachment,Prosseguimento da denúncia contra Temer,Prosseguimento da 2ª denúncia contra Temer
141431,Fernando Coelho Filho,dem,PE,sim,sim,não,não,sim,sim,sim,sim,não,não,sim,sim,não,sim,sim,não votou,sim,não,sim,não,sim,sim,não,não
178978,Flavinho,psc,SP,não,não,sim,não,não,não,sim,não,não,não,não,sim,não,sim,sim,não,sim,não,sim,não,sim,sim,sim,sim
141441,George Hilton,psc,MG,não votou,não votou,não votou,não votou,não votou,não votou,não votou,-,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não,sim,sim
74419,Gonzaga Patriota,psb,PE,não,não,sim,não,não,não,não votou,não,sim,sim,não,sim,não,sim,sim,-,sim,sim,não votou,não,sim,sim,sim,sim
178964,Heitor Schuch,psb,RS,não,sim,sim,não,não,não,sim,não,não,não,não,sim,não,sim,não,-,sim,não,não votou,não,sim,sim,sim,sim
97707,Heráclito Fortes,dem,PI,sim,não votou,não votou,sim,sim,sim,sim,sim,abstenção,sim,não votou,sim,não,sim,sim,-,sim,não,sim,não,não votou,sim,não,não
141450,Hugo Leal,psd,RJ,sim,não votou,sim,sim,sim,sim,sim,-,não,não,sim,sim,sim,não votou,sim,-,sim,não votou,não votou,não votou,não votou,sim,sim,sim
178842,JHC,psb,AL,não,sim,sim,não,não,não,sim,não,não,sim,não,sim,não,não,não votou,-,sim,sim,sim,sim,sim,sim,sim,sim
73926,Janete Capiberibe,psb,AP,não,sim,sim,não,não,não,não votou,não,não,não,não votou,sim,não votou,sim,não,não,não votou,não votou,não votou,não,sim,não,sim,sim
160607,Jose Stédile,psb,RS,não,sim,sim,não,não,não,sim,não,não,não,não,sim,não,sim,não,não,não,não,não votou,não,sim,sim,sim,sim
73714,José Reinaldo,psdb,MA,sim,sim,não,sim,sim,sim,não votou,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não votou,não,não,sim,sim,não,não
178917,João Fernando Coutinho,pros,PE,não,sim,sim,não,sim,não,abstenção,sim,não,não,sim,sim,não,sim,sim,-,não,não,sim,não,sim,sim,não votou,não votou
73586,Júlio Delgado,psb,MG,não,sim,sim,não,não,sim,sim,não,não,abstenção,não,sim,não votou,sim,sim,não,sim,não,sim,não,sim,sim,sim,sim
160659,Keiko Ota,psb,SP,não votou,sim,sim,não,sim,sim,sim,não,sim,sim,sim,sim,sim,sim,sim,-,não,não,não votou,não,sim,sim,sim,sim
160663,Leopoldo Meyer,psb,PR,sim,não votou,sim,não,não,não,sim,não,não,não,não,sim,não,sim,sim,sim,sim,não,não votou,não,sim,sim,sim,sim
81366,Luana Costa,psc,MA,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não votou,não votou,-,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou
178931,Luciano Ducci,psb,PR,não,sim,sim,não,sim,sim,sim,não,sim,sim,não,sim,não,sim,sim,sim,sim,sim,não votou,não,sim,sim,não votou,sim
178982,Luiz Lauro Filho,psb,SP,não,não,não,não,sim,sim,sim,sim,sim,sim,não votou,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,sim,sim
64960,Maria Helena,mdb,RR,não,sim,sim,não,sim,sim,sim,sim,não,não,não,sim,não,sim,não,sim,não votou,não,não votou,não,sim,sim,não,não
178919,Marinaldo Rosendo,progressistas,PE,não,sim,sim,sim,não,não,sim,sim,sim,sim,sim,sim,não,sim,sim,sim,sim,não votou,não votou,não,sim,sim,não,não
160517,Paulo Foletto,psb,ES,sim,sim,sim,não,não,não,sim,sim,não,sim,não,sim,não,sim,sim,-,não,sim,sim,não,sim,sim,sim,sim
178951,Rafael Motta,psb,RN,sim,sim,sim,não,sim,não,sim,não,não,sim,sim,sim,não votou,sim,não votou,não,sim,sim,não,não votou,sim,sim,sim,sim
178926,Rodrigo Martins,psb,PI,não,sim,sim,não,não,sim,sim,sim,não votou,não votou,não,sim,não,sim,sim,sim,sim,não,não,não,sim,sim,sim,sim
167614,Severino Ninho,psb,PE,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou
178922,Tadeu Alencar,psb,PE,não,sim,sim,não,não,não,não,não,não,não,sim,sim,não,sim,não,-,não,não,não votou,não,sim,sim,sim,sim
178898,Tenente Lúcio,pr,MG,não,sim,sim,não,sim,sim,sim,sim,não,não,não,sim,sim,sim,sim,sim,não,não,sim,sim,sim,sim,não,não
178901,Tereza Cristina,dem,MS,sim,sim,sim,não votou,sim,não votou,sim,sim,não,sim,sim,sim,sim,sim,sim,sim,não,sim,não,não,sim,sim,não,não
141384,Valadares Filho,psb,SE,não,não votou,sim,não,sim,não,sim,não,não,sim,não,sim,não,não votou,não votou,-,sim,não,sim,não votou,sim,sim,sim,sim
74459,Átila Lira,psb,PI,sim,sim,sim,não,sim,sim,sim,sim,não,não,sim,sim,sim,sim,não,sim,sim,não,sim,não,sim,sim,não,não
160543,Andre Moura,psc,SE,não votou,sim,sim,sim,sim,sim,sim,sim,sim,sim,não votou,sim,não,sim,sim,sim,não,não votou,não votou,não votou,sim,sim,não,não
74833,Arolde de Oliveira,psd,RJ,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,sim,sim,sim
92346,Eduardo Bolsonaro,psl,SP,não,sim,não,sim,sim,sim,sim,sim,sim,sim,não,sim,não,sim,não votou,sim,não,sim,sim,abstenção,sim,sim,sim,sim
74270,Gilberto Nascimento,psc,SP,sim,não votou,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,não,não votou,sim,-,não,sim,não votou,não votou,sim,sim,não votou,não
178855,Irmão Lazaro,psc,BA,não votou,sim,sim,não,não,sim,sim,não,não votou,sim,não,sim,não,não,sim,não,sim,sim,não votou,sim,sim,sim,sim,sim
74847,Jair Bolsonaro,psl,RJ,não,sim,não,sim,sim,sim,sim,sim,sim,sim,não,sim,não,sim,não votou,abstenção,não,sim,sim,não,sim,sim,sim,sim
67312,Júlia Marinho,psc,PA,sim,sim,sim,não votou,sim,não votou,sim,não,sim,sim,não,sim,não,sim,sim,sim,não,sim,sim,sim,sim,sim,não,não
160601,Pr. Marco Feliciano,podemos,SP,sim,sim,sim,sim,sim,não,sim,sim,sim,sim,não votou,sim,não votou,não,não,abstenção,não,sim,não votou,sim,sim,sim,não,não
148134,Professor Victório Galli,psl,MT,sim,sim,sim,sim,sim,não,sim,sim,sim,sim,não,sim,não,sim,sim,sim,não,sim,sim,sim,sim,sim,não,não
74385,Takayama,psc,PR,não votou,não votou,não votou,não votou,não votou,não votou,sim,sim,não votou,sim,não votou,não votou,não votou,não votou,não votou,-,sim,não votou,sim,não votou,não votou,sim,não,não
74471,André de Paula,psd,PE,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,sim,sim,sim
160553,Antonio Brito,psd,BA,abstenção,sim,abstenção,sim,sim,sim,sim,não,não,não,não,sim,abstenção,não,sim,-,sim,sim,não votou,não,sim,não,sim,sim
73720,Cesar Souza,psd,SC,sim,não,sim,sim,sim,sim,sim,-,sim,sim,não votou,sim,sim,sim,sim,abstenção,não,sim,sim,sim,não votou,sim,não,não
160552,Danrlei de Deus Hinterholz,psd,RS,sim,sim,sim,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,sim,sim,sim,não,sim,sim,sim,sim
178908,Delegado Éder Mauro,psd,PA,não,não,sim,não,sim,sim,sim,sim,sim,sim,não,sim,sim,sim,abstenção,-,sim,sim,sim,não,sim,sim,não,sim
160588,Diego Andrade,psd,MG,sim,não votou,não votou,não,sim,sim,sim,-,sim,sim,sim,sim,sim,não votou,sim,sim,sim,sim,sim,não votou,sim,sim,não,não
143632,Domingos Neto,psd,CE,sim,não votou,abstenção,sim,sim,não,sim,sim,não,não votou,sim,sim,sim,não votou,sim,sim,sim,sim,não votou,não votou,sim,não,não,não
160578,Edmar Arruda,psd,PR,não votou,sim,não votou,sim,sim,não,sim,sim,sim,sim,não,sim,sim,sim,não votou,sim,não,não votou,sim,sim,não votou,não votou,não,não
178930,Evandro Roman,psd,PR,sim,não,sim,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,sim,não,não
178953,Expedito Netto,psd,RO,não,sim,não votou,não,sim,sim,sim,não,não,sim,não,sim,não votou,sim,sim,não,sim,sim,sim,não,não votou,sim,sim,sim
160676,Fernando Torres,psd,BA,sim,não votou,não,sim,sim,sim,sim,não votou,não,não,sim,sim,não votou,não votou,sim,não votou,sim,sim,sim,não votou,sim,não,sim,sim
141428,Fábio Faria,psd,RN,sim,sim,sim,não,sim,sim,abstenção,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,sim,não,não
178969,Fábio Mitidieri,psd,SE,não,sim,não votou,não,sim,sim,sim,não,sim,sim,sim,sim,sim,sim,sim,não,não,sim,sim,não,sim,não,sim,sim
178980,Goulart,psd,SP,sim,sim,abstenção,não,sim,sim,sim,sim,sim,sim,não votou,sim,sim,sim,sim,-,não votou,não,sim,não,sim,sim,não,não
178981,Herculano Passos,mdb,SP,sim,não,abstenção,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,sim,não,não
160596,Heuler Cruvinel,progressistas,GO,sim,não,não,não votou,não votou,não votou,sim,sim,sim,sim,sim,não votou,não,sim,sim,não,não,sim,não,não,sim,sim,não,sim
141389,Indio da Costa,psd,RJ,não votou,não,abstenção,não,sim,sim,sim,não votou,sim,sim,não votou,sim,sim,não,não votou,não votou,sim,sim,sim,sim,sim,sim,não votou,não votou
81232,Irajá Abreu,psd,TO,sim,não votou,sim,não votou,não votou,não votou,sim,sim,sim,sim,sim,não votou,sim,não votou,sim,sim,não votou,sim,não votou,não votou,sim,não,sim,sim
74665,Jaime Martins,pros,MG,sim,sim,não votou,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,-,sim,sim,não votou,sim,não votou,sim,não,sim
74273,Jefferson Campos,psb,SP,sim,sim,abstenção,sim,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,-,não votou,sim,não votou,não,sim,sim,sim,sim
178910,Joaquim Passarinho,psd,PA,não votou,não,sim,não,sim,sim,sim,sim,sim,sim,não,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,sim,sim,sim
160619,José Nunes,psd,BA,sim,sim,sim,sim,não,não,não votou,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,sim
178967,João Paulo Kleinübing,dem,SC,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,sim,não,sim
160571,João Rodrigues,psd,SC,sim,não,não,sim,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,não,não,sim,sim,não,sim,sim,não,não
74317,Júlio Cesar,psd,PI,sim,sim,abstenção,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,sim,não,não
141500,Marcos Montes,psd,MG,sim,não,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,não
178852,Marcos Reategui,psd,AP,não,sim,abstenção,não,sim,não,não votou,sim,não,sim,não,sim,não votou,sim,não,sim,sim,não,não votou,sim,sim,sim,não votou,não
74574,Paulo Magalhães,psd,BA,sim,não,não,não,sim,não,sim,sim,não,não,sim,sim,sim,sim,não votou,sim,sim,sim,sim,não,sim,não,sim,sim
178998,Raquel Muniz,psd,MG,sim,sim,sim,sim,sim,não,sim,sim,sim,sim,não,sim,não,sim,sim,sim,não,sim,sim,não,sim,sim,não,não
73786,Reinhold Stephanes,psd,PR,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não
160426,Rogério Rosso,psd,DF,sim,sim,sim,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,abstenção,sim,sim,sim,sim,sim,não,não
141536,Rômulo Gouveia,psd,PB,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,não
160621,Sandro Alex,psd,PR,sim,não,sim,não,não,não,sim,sim,sim,sim,não,sim,não,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim
92776,Stefano Aguiar,psd,MG,sim,sim,abstenção,sim,sim,sim,sim,não,sim,sim,não,sim,não,sim,sim,não,não,não,não votou,não,sim,sim,sim,sim
73808,Sérgio Brito,psd,BA,sim,sim,não,sim,sim,não,sim,-,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,sim
160617,Thiago Peixoto,psd,GO,sim,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,sim,não,não
178888,Victor Mendes,mdb,MA,sim,não,sim,sim,sim,não,sim,sim,não votou,não votou,sim,sim,sim,sim,sim,sim,sim,não,não,não,sim,sim,não,não
141560,Walter Ihoshi,psd,SP,não votou,não,não,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,-,abstenção,sim,sim,não,sim,não votou,não,não
74090,Átila Lins,progressistas,AM,não votou,sim,não,não votou,sim,não votou,sim,sim,sim,sim,sim,sim,sim,não votou,sim,sim,sim,sim,sim,não votou,sim,sim,não,não
196359,Adérmis Marini,psdb,SP,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou
160530,Antonio Imbassahy,psdb,BA,sim,não,não,não,sim,sim,sim,não votou,sim,sim,não,sim,não,não,sim,não votou,sim,sim,sim,sim,sim,sim,não,não
178847,Arthur Virgílio Bisneto,psdb,AM,sim,não,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,não,sim,sim,sim,não,sim,sim,não,não votou
178915,Betinho Gomes,psdb,PE,sim,não,sim,não,sim,sim,abstenção,sim,não,não,não,sim,não,sim,sim,não,sim,sim,sim,sim,sim,sim,sim,sim
74650,Bonifácio de Andrada,dem,MG,sim,não,sim,sim,sim,sim,sim,-,sim,sim,não votou,sim,não,não,não votou,-,não,sim,sim,não,sim,sim,não,não
160589,Bruna Furlan,psdb,SP,sim,não,sim,sim,sim,sim,sim,sim,sim,sim,não votou,sim,não,sim,sim,sim,não votou,sim,não votou,não,sim,sim,não,não
141394,Bruno Araújo,psdb,PE,sim,não,abstenção,sim,sim,sim,sim,sim,sim,sim,não votou,sim,não,sim,não votou,não votou,sim,sim,sim,não,sim,sim,não,não
178976,Bruno Covas,psdb,SP,sim,não,não,não,sim,sim,sim,não votou,sim,sim,não,sim,não,não,sim,não votou,sim,não,sim,não,sim,sim,não votou,não votou
178891,Caio Narcio,psdb,MG,sim,não,abstenção,não,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,sim,não,sim,sim,não,não votou,sim,não,não
74262,Carlos Sampaio,psdb,SP,não votou,não,sim,não,sim,sim,sim,sim,sim,sim,não,sim,não,sim,não votou,sim,não votou,sim,não votou,não,sim,sim,sim,sim
178876,Célio Silveira,psdb,GO,sim,não,abstenção,sim,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,não,sim,sim,não,não,sim,sim,não,não
178916,Daniel Coelho,pps,PE,sim,não,sim,sim,sim,abstenção,abstenção,sim,sim,sim,não,sim,não,sim,sim,não,não,não,sim,sim,sim,sim,sim,sim
160758,Domingos Sávio,psdb,MG,sim,não,abstenção,não,sim,sim,sim,sim,sim,sim,não,sim,não votou,sim,sim,sim,não,sim,não votou,não,sim,sim,não,não
74655,Eduardo Barbosa,psdb,MG,sim,sim,sim,não,sim,sim,sim,sim,não,não,não,sim,não,sim,sim,sim,não,sim,sim,não,sim,sim,não votou,sim
178977,Eduardo Cury,psdb,SP,sim,não,abstenção,não,sim,sim,sim,sim,sim,sim,não,sim,não,não,sim,sim,não,sim,não votou,sim,sim,sim,sim,sim
181316,Elizeu Dionizio,psb,MS,sim,sim,sim,não,sim,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,sim,não,sim,sim,não,não
178877,Fábio Sousa,psdb,GO,sim,não,abstenção,sim,sim,sim,sim,sim,sim,sim,não,não,não,não,sim,sim,sim,não votou,não,sim,sim,sim,sim,sim
178966,Geovania de Sá,psdb,SC,sim,sim,sim,não,sim,sim,sim,não,sim,sim,não,sim,não,sim,não,não,não votou,não votou,sim,não,sim,sim,sim,sim
74374,Geraldo Resende,psdb,MS,sim,sim,sim,não,sim,sim,sim,sim,sim,sim,não votou,sim,sim,sim,sim,sim,sim,sim,não,não,sim,sim,não,não
178878,Giuseppe Vecci,psdb,GO,sim,não,sim,abstenção,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,sim,não votou,sim,não,não,sim,sim,não,não
194259,Guilherme Coelho,psdb,PE,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou
4931,Izalci Lucas,psdb,DF,sim,não,não,não,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,sim,sim,sim,sim,não,sim,sim,não,não
196378,Izaque Silva,psdb,SP,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não votou,sim,sim
74445,João Castelo,psdb,MA,sim,não,sim,sim,sim,sim,sim,não votou,sim,sim,não,sim,não,sim,sim,não votou,não,sim,sim,não,sim,sim,não votou,não votou
178856,João Gualberto,psdb,BA,não votou,sim,abstenção,sim,sim,sim,sim,-,sim,sim,não,não votou,não,sim,sim,sim,sim,não votou,sim,não,sim,sim,sim,sim
178988,João Paulo Papa,psdb,SP,sim,não,sim,não,sim,sim,sim,sim,não,sim,não,sim,não,não,sim,-,sim,não votou,sim,não,sim,sim,sim,sim
74570,Jutahy Junior,psdb,BA,sim,não,não,sim,sim,sim,sim,sim,sim,sim,não votou,sim,não votou,não,não votou,sim,sim,não votou,sim,não,não,sim,sim,sim
74277,Lobbe Neto,psdb,SP,sim,não,sim,não votou,não votou,não votou,sim,sim,sim,sim,não,não votou,não,não,sim,não,sim,não votou,sim,sim,sim,não votou,sim,sim
73778,Luiz Carlos Hauly,psdb,PR,não votou,não,sim,não,sim,sim,não votou,sim,sim,sim,não,sim,não,não,sim,sim,sim,sim,não votou,não,sim,sim,não,não
160565,Mara Gabrilli,psdb,SP,sim,não votou,não votou,não,sim,abstenção,não votou,sim,não,sim,não,sim,não,não votou,não,não,sim,sim,não votou,não votou,não votou,sim,sim,não votou
160536,Marco Tebaldi,psdb,SC,sim,sim,sim,não,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,sim,não votou,sim,não votou,não,sim,sim,não,não votou
159238,Marcus Pestana,psdb,MG,sim,não,abstenção,não,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,sim,não,sim,sim,não,sim,sim,não,não
178956,Mariana Carvalho,psdb,RO,sim,não,sim,não votou,não votou,não votou,sim,sim,sim,sim,não,não votou,não,sim,sim,não,sim,sim,sim,sim,sim,sim,sim,sim
178827,Max Filho,psdb,ES,sim,não,sim,abstenção,não,não,sim,não votou,não,não,não,sim,não,abstenção,não votou,não votou,não,sim,não votou,sim,sim,sim,não votou,não votou
178984,Miguel Haddad,psdb,SP,sim,não,abstenção,não,sim,sim,sim,sim,sim,sim,não,sim,não,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim
160567,Nelson Marchezan Junior,psdb,RS,sim,não,não,não,sim,sim,sim,não votou,sim,sim,não,sim,não,não,sim,não votou,sim,sim,sim,não,sim,sim,não votou,não votou
160566,Nelson Padovani,psdb,PR,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,sim,não,não
166401,Nilson Leitão,psdb,MT,sim,não votou,abstenção,não,sim,sim,sim,sim,sim,sim,não votou,sim,não,sim,sim,sim,não,sim,não votou,sim,sim,sim,não,não
74352,Nilson Pinto,psdb,PA,sim,não,não,sim,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,não
141515,Otavio Leite,psdb,RJ,sim,não votou,não,sim,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,sim,sim,não,sim,não,sim,sim,sim,sim
141516,Paulo Abi-Ackel,psdb,MG,sim,não,não,sim,sim,sim,não votou,sim,sim,sim,não,sim,não,sim,sim,sim,sim,sim,sim,não,sim,sim,não,não
178912,Pedro Cunha Lima,psdb,PB,sim,não,não,sim,sim,sim,sim,sim,sim,sim,não,sim,não,não,sim,sim,não,sim,não,não,sim,sim,sim,sim
178844,Pedro Vilela,psdb,AL,sim,não,abstenção,não votou,não votou,não votou,sim,sim,sim,sim,não,não votou,não,não,sim,não,sim,sim,não,sim,sim,sim,não votou,sim
74216,Raimundo Gomes de Matos,psdb,CE,sim,sim,abstenção,não,não votou,sim,sim,sim,sim,sim,não,não votou,não,sim,sim,-,sim,sim,não votou,não,sim,sim,não votou,não
141472,Ricardo Tripoli,psdb,SP,sim,não,não,sim,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,sim,não votou,sim,sim,sim,sim,sim,sim,sim
178840,Rocha,psdb,AC,sim,não,não votou,sim,sim,sim,sim,-,sim,sim,não,sim,não,sim,sim,não,não,sim,sim,não,não votou,sim,sim,sim
141531,Rodrigo de Castro,psdb,MG,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,sim,sim,sim,sim,não,sim,sim,não,não
141535,Rogério Marinho,psdb,RN,sim,não,abstenção,sim,sim,sim,sim,sim,não votou,sim,não,sim,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,não
178935,Rossoni,psdb,PR,sim,sim,sim,sim,sim,sim,sim,não votou,sim,sim,não,sim,não,sim,sim,não votou,sim,sim,sim,não,sim,não votou,não votou,não votou
178990,Samuel Moreira,psdb,SP,sim,não,não,não,não votou,sim,sim,não votou,sim,sim,não,não votou,não,não,sim,não votou,sim,sim,sim,sim,sim,sim,não votou,não votou
178961,Shéridan,psdb,RR,sim,não votou,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,não,não votou,sim,sim,não votou,não votou,sim,não votou,sim,sim,não votou,sim
73560,Silvio Torres,psdb,SP,sim,não votou,abstenção,não,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,sim,sim,sim,sim,não,sim,sim,sim,sim
141553,Vanderlei Macris,psdb,SP,sim,não,abstenção,não,sim,sim,sim,sim,sim,sim,não votou,sim,não,sim,não votou,sim,sim,sim,sim,não,sim,sim,sim,sim
178992,Vitor Lippi,psdb,SP,sim,não,sim,não,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,sim,sim,sim,sim,não,sim,sim,sim,sim
73992,Yeda Crusius,psdb,RS,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou
141454,Alfredo Kaefer,progressistas,PR,sim,não,não,não,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,sim,sim,sim,não votou,não,sim,sim,não,não
178892,Dâmina Pereira,podemos,MG,sim,sim,não votou,não,sim,sim,sim,não,sim,sim,sim,sim,sim,sim,sim,não,sim,sim,não votou,não,não votou,sim,não,não
74171,Chico Alencar,psol,RJ,não,não,sim,não,obstrução,não,não,não,não,obstrução,não,sim,não,sim,não,não,não,não,não,não,sim,não,sim,sim
134812,Edmilson Rodrigues,psol,PA,não,não,sim,não,obstrução,não,não,não,não,obstrução,não,sim,não,sim,não,não,não,não,não,não,sim,não,sim,não votou
152605,Glauber Braga,psol,RJ,não,não,sim,não,não,não,não,não,não,não,não,sim,não,não,não,não,não,não,não,não,sim,não,sim,sim
73531,Ivan Valente,psol,SP,não,não,sim,não,obstrução,não,não,não,não,obstrução,não,sim,não,sim,não,não,não,não,não,não,sim,não,sim,sim
160672,Jean Wyllys,psol,RJ,não,não,sim,não,obstrução,não,não,não,não,obstrução,não,sim,não,sim,não,não,não,não,não,não,sim,não,sim,sim
74784,Luiza Erundina,psol,SP,não,não votou,não votou,não votou,não votou,não votou,não,não,não,não,não votou,não votou,não votou,não votou,não,não,não,não votou,não votou,não votou,não votou,não,sim,sim
178890,Adelmo Carneiro Leão,pt,MG,não,não votou,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,não votou,não,sim,sim
160508,Afonso Florence,pt,BA,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
178973,Ana Perugini,pt,SP,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
178974,Andres Sanchez,pt,SP,não,não,sim,não,não,não,sim,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
178837,Angelim,pt,AC,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,abstenção,não,sim,não,sim,sim
73433,Arlindo Chinaglia,pt,SP,não,não,sim,não,não,não,não votou,não,não,não,sim,sim,sim,sim,não,não,sim,não,não votou,não,sim,não,sim,sim
159237,Assis Carvalho,pt,PI,sim,não,não votou,não,não,não,não,não,não votou,não votou,sim,sim,sim,sim,não,não,sim,não,sim,não,não votou,não,sim,sim
73701,Benedita da Silva,pt,RJ,não,não,sim,não,não,não,não votou,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
141335,Beto Faro,pt,PA,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
160538,Bohn Gass,pt,RS,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,abstenção,não,sim,não,sim,sim
178853,Caetano,pt,BA,não,não,sim,não,não,não,não votou,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
141398,Carlos Zarattini,pt,SP,sim,não,não votou,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,não votou,não,sim,sim
141439,Chico D´Angelo,pdt,RJ,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
141413,Décio Lima,pt,SC,não,não,sim,não,não,não,não,não,não,não,não votou,sim,sim,sim,não,não,não votou,não,sim,não votou,sim,não,sim,sim
132504,Enio Verri,pt,PR,sim,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
